init_assem_id,entering_assem_id,product_assem_id,leaving_assem_id,metal_bs_component,metal_bs_site,leaving_bs_component,leaving_bs_site,entering_bs_component,entering_bs_site,duplicate_count,id
M6L6X,ML2,M5L5X,M2L3,M3,0,L3,1,L8,0,2,
M6L6X,ML2,M6L7,MLX,M5,1,L6,0,L8,0,2,
M6L6X,ML2,M5L6,M2L2X,M4,1,L5,0,L8,0,2,
M6L6X,ML2,M6L6X,ML2,M2,0,L2,1,L8,0,2,
M6L6X,ML2,M3L4,M4L4X,M2,1,L3,0,L8,0,2,
M6L6X,ML2,M3L3X,M4L5,M5,0,L5,1,L8,0,2,
M6L6X,M8L8X,M9L8X2,M5L6,M6,0,L6,1,L8,1,1,
M6L6X,M8L8X,M9L9X,M5L5X,M1,1,L2,0,L8,1,1,
M6L6X,M8L8X,M10L10X,M4L4X,M2,1,L3,0,L8,1,1,
M6L6X,M8L8X,M10L9X2,M4L5,M5,0,L5,1,L8,1,1,
M6L6X,L,M3L3X,M3L4,M4,0,L4,1,L1,0,2,
M6L6X,L,M3L4,M3L3X,M3,1,L4,0,L1,0,2,
M6L6X,L,M6L6X,L,M1,0,L1,1,L1,0,2,
M6L6X,L,MLX,M5L6,M6,0,L6,1,L1,0,2,
M6L6X,L,ML2,M5L5X,M1,1,L2,0,L1,0,2,
M6L6X,L,M4L4X,M2L3,M3,0,L3,1,L1,0,2,
M6L6X,L,M5L6,MLX,M5,1,L6,0,L1,0,2,
M6L6X,L,M4L5,M2L2X,M4,1,L5,0,L1,0,2,
M6L6X,L,M5L5X,ML2,M2,0,L2,1,L1,0,2,
M6L6X,L,M2L3,M4L4X,M2,1,L3,0,L1,0,2,
M6L6X,L,M2L2X,M4L5,M5,0,L5,1,L1,0,2,
M6L6X,M4L5,M7L7X,M3L4,M4,0,L4,1,L1,0,2,
M6L6X,M4L5,M7L8,M3L3X,M3,1,L4,0,L1,0,2,
M6L6X,M4L5,M10L10X,L,M1,0,L1,1,L1,0,2,
M6L6X,M4L5,M5L5X,M5L6,M6,0,L6,1,L1,0,2,
M6L6X,M4L5,M5L6,M5L5X,M1,1,L2,0,L1,0,2,
M6L6X,M4L5,M8L8X,M2L3,M3,0,L3,1,L1,0,2,
M6L6X,M4L5,M9L10,MLX,M5,1,L6,0,L1,0,2,
M6L6X,M4L5,M8L9,M2L2X,M4,1,L5,0,L1,0,2,
M6L6X,M4L5,M9L9X,ML2,M2,0,L2,1,L1,0,2,
M6L6X,M4L5,M6L7,M4L4X,M2,1,L3,0,L1,0,2,
M6L6X,M4L5,M6L6X,M4L5,M5,0,L5,1,L1,0,2,
M6L6X,M8L9,M9L9X,M5L6,M6,0,L6,1,L0,0,2,
M6L6X,M8L9,M9L10,M5L5X,M1,1,L2,0,L0,0,2,
M6L6X,M8L9,M10L11,M4L4X,M2,1,L3,0,L0,0,2,
M6L6X,M8L9,M10L10X,M4L5,M5,0,L5,1,L0,0,2,
M6L6X,M5L6,M8L8X,M3L4,M4,0,L4,1,L10,1,2,
M6L6X,M5L6,M8L9,M3L3X,M3,1,L4,0,L10,1,2,
M6L6X,M5L6,M6L6X,M5L6,M6,0,L6,1,L10,1,2,
M6L6X,M5L6,M6L7,M5L5X,M1,1,L2,0,L10,1,2,
M6L6X,M5L6,M9L9X,M2L3,M3,0,L3,1,L10,1,2,
M6L6X,M5L6,M10L11,MLX,M5,1,L6,0,L10,1,2,
M6L6X,M5L6,M9L10,M2L2X,M4,1,L5,0,L10,1,2,
M6L6X,M5L6,M10L10X,ML2,M2,0,L2,1,L10,1,2,
M6L6X,M5L6,M7L8,M4L4X,M2,1,L3,0,L10,1,2,
M6L6X,M5L6,M7L7X,M4L5,M5,0,L5,1,L10,1,2,
M6L6X,M2L2X,M5L4X2,M3L4,M4,0,L4,1,L4,1,1,
M6L6X,M2L2X,M5L5X,M3L3X,M3,1,L4,0,L4,1,1,
M6L6X,M2L2X,M8L7X2,L,M1,0,L1,1,L4,1,1,
M6L6X,M2L2X,M3L2X2,M5L6,M6,0,L6,1,L4,1,1,
M6L6X,M2L2X,M3L3X,M5L5X,M1,1,L2,0,L4,1,1,
M6L6X,M2L2X,M6L5X2,M2L3,M3,0,L3,1,L4,1,1,
M6L6X,M2L2X,M7L7X,MLX,M5,1,L6,0,L4,1,1,
M6L6X,M2L2X,M6L6X,M2L2X,M4,1,L5,0,L4,1,1,
M6L6X,M2L2X,M7L6X2,ML2,M2,0,L2,1,L4,1,1,
M6L6X,M2L2X,M4L4X,M4L4X,M2,1,L3,0,L4,1,1,
M6L6X,M2L2X,M4L3X2,M4L5,M5,0,L5,1,L4,1,1,
M6L6X,M3L3X,M6L5X2,M3L4,M4,0,L4,1,L6,1,1,
M6L6X,M3L3X,M6L6X,M3L3X,M3,1,L4,0,L6,1,1,
M6L6X,M3L3X,M9L8X2,L,M1,0,L1,1,L6,1,1,
M6L6X,M3L3X,M4L3X2,M5L6,M6,0,L6,1,L6,1,1,
M6L6X,M3L3X,M4L4X,M5L5X,M1,1,L2,0,L6,1,1,
M6L6X,M3L3X,M7L6X2,M2L3,M3,0,L3,1,L6,1,1,
M6L6X,M3L3X,M8L8X,MLX,M5,1,L6,0,L6,1,1,
M6L6X,M3L3X,M7L7X,M2L2X,M4,1,L5,0,L6,1,1,
M6L6X,M3L3X,M8L7X2,ML2,M2,0,L2,1,L6,1,1,
M6L6X,M3L3X,M5L5X,M4L4X,M2,1,L3,0,L6,1,1,
M6L6X,M3L3X,M5L4X2,M4L5,M5,0,L5,1,L6,1,1,
M6L6X,M3L4,M6L6X,M3L4,M4,0,L4,1,L5,0,2,
M6L6X,M3L4,M6L7,M3L3X,M3,1,L4,0,L5,0,2,
M6L6X,M3L4,M9L9X,L,M1,0,L1,1,L5,0,2,
M6L6X,M3L4,M4L4X,M5L6,M6,0,L6,1,L5,0,2,
M6L6X,M3L4,M4L5,M5L5X,M1,1,L2,0,L5,0,2,
M6L6X,M3L4,M7L7X,M2L3,M3,0,L3,1,L5,0,2,
M6L6X,M3L4,M8L9,MLX,M5,1,L6,0,L5,0,2,
M6L6X,M3L4,M7L8,M2L2X,M4,1,L5,0,L5,0,2,
M6L6X,M3L4,M8L8X,ML2,M2,0,L2,1,L5,0,2,
M6L6X,M3L4,M5L6,M4L4X,M2,1,L3,0,L5,0,2,
M6L6X,M3L4,M5L5X,M4L5,M5,0,L5,1,L5,0,2,
M6L6X,MLX,M4L3X2,M3L4,M4,0,L4,1,L6,1,1,
M6L6X,MLX,M4L4X,M3L3X,M3,1,L4,0,L6,1,1,
M6L6X,MLX,M7L6X2,L,M1,0,L1,1,L6,1,1,
M6L6X,MLX,M2LX2,M5L6,M6,0,L6,1,L6,1,1,
M6L6X,MLX,M2L2X,M5L5X,M1,1,L2,0,L6,1,1,
M6L6X,MLX,M5L4X2,M2L3,M3,0,L3,1,L6,1,1,
M6L6X,MLX,M6L6X,MLX,M5,1,L6,0,L6,1,1,
M6L6X,MLX,M5L5X,M2L2X,M4,1,L5,0,L6,1,1,
M6L6X,MLX,M6L5X2,ML2,M2,0,L2,1,L6,1,1,
M6L6X,MLX,M3L3X,M4L4X,M2,1,L3,0,L6,1,1,
M6L6X,MLX,M3L2X2,M4L5,M5,0,L5,1,L6,1,1,
M6L6X,M9L9X,M10L9X2,M5L6,M6,0,L6,1,L0,0,1,
M6L6X,M9L9X,M10L10X,M5L5X,M1,1,L2,0,L0,0,1,
M6L6X,M7L7X,M10L9X2,M3L4,M4,0,L4,1,L1,0,1,
M6L6X,M7L7X,M10L10X,M3L3X,M3,1,L4,0,L1,0,1,
M6L6X,M7L7X,M8L7X2,M5L6,M6,0,L6,1,L1,0,1,
M6L6X,M7L7X,M8L8X,M5L5X,M1,1,L2,0,L1,0,1,
M6L6X,M7L7X,M9L9X,M4L4X,M2,1,L3,0,L1,0,1,
M6L6X,M7L7X,M9L8X2,M4L5,M5,0,L5,1,L1,0,1,
M6L6X,M6L6X,M9L8X2,M3L4,M4,0,L4,1,L1,0,2,
M6L6X,M6L6X,M9L9X,M3L3X,M3,1,L4,0,L1,0,2,
M6L6X,M6L6X,M7L6X2,M5L6,M6,0,L6,1,L1,0,2,
M6L6X,M6L6X,M7L7X,M5L5X,M1,1,L2,0,L1,0,2,
M6L6X,M6L6X,M10L9X2,M2L3,M3,0,L3,1,L1,0,2,
M6L6X,M6L6X,M10L10X,M2L2X,M4,1,L5,0,L1,0,2,
M6L6X,M6L6X,M8L8X,M4L4X,M2,1,L3,0,L1,0,2,
M6L6X,M6L6X,M8L7X2,M4L5,M5,0,L5,1,L1,0,2,
M6L6X,M5L5X,M8L7X2,M3L4,M4,0,L4,1,L9,1,1,
M6L6X,M5L5X,M8L8X,M3L3X,M3,1,L4,0,L9,1,1,
M6L6X,M5L5X,M6L5X2,M5L6,M6,0,L6,1,L9,1,1,
M6L6X,M5L5X,M6L6X,M5L5X,M1,1,L2,0,L9,1,1,
M6L6X,M5L5X,M9L8X2,M2L3,M3,0,L3,1,L9,1,1,
M6L6X,M5L5X,M10L10X,MLX,M5,1,L6,0,L9,1,1,
M6L6X,M5L5X,M9L9X,M2L2X,M4,1,L5,0,L9,1,1,
M6L6X,M5L5X,M10L9X2,ML2,M2,0,L2,1,L9,1,1,
M6L6X,M5L5X,M7L7X,M4L4X,M2,1,L3,0,L9,1,1,
M6L6X,M5L5X,M7L6X2,M4L5,M5,0,L5,1,L9,1,1,
M6L6X,M7L8,M10L10X,M3L4,M4,0,L4,1,L2,0,2,
M6L6X,M7L8,M10L11,M3L3X,M3,1,L4,0,L2,0,2,
M6L6X,M7L8,M8L8X,M5L6,M6,0,L6,1,L2,0,2,
M6L6X,M7L8,M8L9,M5L5X,M1,1,L2,0,L2,0,2,
M6L6X,M7L8,M9L10,M4L4X,M2,1,L3,0,L2,0,2,
M6L6X,M7L8,M9L9X,M4L5,M5,0,L5,1,L2,0,2,
M6L6X,M4L4X,M7L6X2,M3L4,M4,0,L4,1,L0,0,1,
M6L6X,M4L4X,M7L7X,M3L3X,M3,1,L4,0,L0,0,1,
M6L6X,M4L4X,M10L9X2,L,M1,0,L1,1,L0,0,1,
M6L6X,M4L4X,M5L4X2,M5L6,M6,0,L6,1,L0,0,1,
M6L6X,M4L4X,M5L5X,M5L5X,M1,1,L2,0,L0,0,1,
M6L6X,M4L4X,M8L7X2,M2L3,M3,0,L3,1,L0,0,1,
M6L6X,M4L4X,M9L9X,MLX,M5,1,L6,0,L0,0,1,
M6L6X,M4L4X,M8L8X,M2L2X,M4,1,L5,0,L0,0,1,
M6L6X,M4L4X,M9L8X2,ML2,M2,0,L2,1,L0,0,1,
M6L6X,M4L4X,M6L6X,M4L4X,M2,1,L3,0,L0,0,1,
M6L6X,M4L4X,M6L5X2,M4L5,M5,0,L5,1,L0,0,1,
M5L5X,M6L7,M9L9X,M2L3,M6,1,L7,0,L1,0,2,
M5L5X,M6L7,M9L10,M2L2X,M6,0,L6,1,L1,0,2,
M5L5X,M6L7,M8L8X,M3L4,M5,1,L6,0,L1,0,2,
M5L5X,M6L7,M7L7X,M4L5,M4,1,L5,0,L1,0,2,
M5L5X,M6L7,M8L9,M3L3X,M7,0,L7,1,L1,0,2,
M5L5X,M6L7,M7L8,M4L4X,M8,0,L8,1,L1,0,2,
M5L5X,M6L7,M10L10X,ML2,M7,1,L8,0,L1,0,2,
M5L5X,M6L7,M10L11,MLX,M5,0,L5,1,L1,0,2,
M5L5X,M9L10,M10L10X,M4L5,M4,1,L5,0,L1,0,2,
M5L5X,M9L10,M10L11,M4L4X,M8,0,L8,1,L1,0,2,
M5L5X,M2L3,M5L5X,M2L3,M6,1,L7,0,L6,0,2,
M5L5X,M2L3,M5L6,M2L2X,M6,0,L6,1,L6,0,2,
M5L5X,M2L3,M4L4X,M3L4,M5,1,L6,0,L6,0,2,
M5L5X,M2L3,M3L3X,M4L5,M4,1,L5,0,L6,0,2,
M5L5X,M2L3,M4L5,M3L3X,M7,0,L7,1,L6,0,2,
M5L5X,M2L3,M3L4,M4L4X,M8,0,L8,1,L6,0,2,
M5L5X,M2L3,M6L6X,ML2,M7,1,L8,0,L6,0,2,
M5L5X,M2L3,M7L7X,L,M8,1,L9,0,L6,0,2,
M5L5X,M2L3,M6L7,MLX,M5,0,L5,1,L6,0,2,
M5L5X,ML2,M4L4X,M2L3,M6,1,L7,0,L8,0,2,
M5L5X,ML2,M4L5,M2L2X,M6,0,L6,1,L8,0,2,
M5L5X,ML2,M3L3X,M3L4,M5,1,L6,0,L8,0,2,
M5L5X,ML2,M2L2X,M4L5,M4,1,L5,0,L8,0,2,
M5L5X,ML2,M3L4,M3L3X,M7,0,L7,1,L8,0,2,
M5L5X,ML2,M2L3,M4L4X,M8,0,L8,1,L8,0,2,
M5L5X,ML2,M5L5X,ML2,M7,1,L8,0,L8,0,2,
M5L5X,ML2,M6L6X,L,M8,1,L9,0,L8,0,2,
M5L5X,ML2,M5L6,MLX,M5,0,L5,1,L8,0,2,
M5L5X,M8L8X,M10L9X2,M3L4,M5,1,L6,0,L8,1,1,
M5L5X,M8L8X,M9L8X2,M4L5,M4,1,L5,0,L8,1,1,
M5L5X,M8L8X,M10L10X,M3L3X,M7,0,L7,1,L8,1,1,
M5L5X,M8L8X,M9L9X,M4L4X,M8,0,L8,1,L8,1,1,
M5L5X,L,M3L3X,M2L3,M6,1,L7,0,L1,0,2,
M5L5X,L,M3L4,M2L2X,M6,0,L6,1,L1,0,2,
M5L5X,L,M2L2X,M3L4,M5,1,L6,0,L1,0,2,
M5L5X,L,MLX,M4L5,M4,1,L5,0,L1,0,2,
M5L5X,L,M2L3,M3L3X,M7,0,L7,1,L1,0,2,
M5L5X,L,ML2,M4L4X,M8,0,L8,1,L1,0,2,
M5L5X,L,M4L4X,ML2,M7,1,L8,0,L1,0,2,
M5L5X,L,M5L5X,L,M8,1,L9,0,L1,0,2,
M5L5X,L,M4L5,MLX,M5,0,L5,1,L1,0,2,
M5L5X,M4L5,M7L7X,M2L3,M6,1,L7,0,L1,0,2,
M5L5X,M4L5,M7L8,M2L2X,M6,0,L6,1,L1,0,2,
M5L5X,M4L5,M6L6X,M3L4,M5,1,L6,0,L1,0,2,
M5L5X,M4L5,M5L5X,M4L5,M4,1,L5,0,L1,0,2,
M5L5X,M4L5,M6L7,M3L3X,M7,0,L7,1,L1,0,2,
M5L5X,M4L5,M5L6,M4L4X,M8,0,L8,1,L1,0,2,
M5L5X,M4L5,M8L8X,ML2,M7,1,L8,0,L1,0,2,
M5L5X,M4L5,M9L9X,L,M8,1,L9,0,L1,0,2,
M5L5X,M4L5,M8L9,MLX,M5,0,L5,1,L1,0,2,
M5L5X,M8L9,M10L10X,M3L4,M5,1,L6,0,L0,0,2,
M5L5X,M8L9,M9L9X,M4L5,M4,1,L5,0,L0,0,2,
M5L5X,M8L9,M10L11,M3L3X,M7,0,L7,1,L0,0,2,
M5L5X,M8L9,M9L10,M4L4X,M8,0,L8,1,L0,0,2,
M5L5X,M5L6,M8L8X,M2L3,M6,1,L7,0,L10,1,2,
M5L5X,M5L6,M8L9,M2L2X,M6,0,L6,1,L10,1,2,
M5L5X,M5L6,M7L7X,M3L4,M5,1,L6,0,L10,1,2,
M5L5X,M5L6,M6L6X,M4L5,M4,1,L5,0,L10,1,2,
M5L5X,M5L6,M7L8,M3L3X,M7,0,L7,1,L10,1,2,
M5L5X,M5L6,M6L7,M4L4X,M8,0,L8,1,L10,1,2,
M5L5X,M5L6,M9L9X,ML2,M7,1,L8,0,L10,1,2,
M5L5X,M5L6,M10L10X,L,M8,1,L9,0,L10,1,2,
M5L5X,M5L6,M9L10,MLX,M5,0,L5,1,L10,1,2,
M5L5X,M2L2X,M5L4X2,M2L3,M6,1,L7,0,L4,1,1,
M5L5X,M2L2X,M5L5X,M2L2X,M6,0,L6,1,L4,1,1,
M5L5X,M2L2X,M4L3X2,M3L4,M5,1,L6,0,L4,1,1,
M5L5X,M2L2X,M3L2X2,M4L5,M4,1,L5,0,L4,1,1,
M5L5X,M2L2X,M4L4X,M3L3X,M7,0,L7,1,L4,1,1,
M5L5X,M2L2X,M3L3X,M4L4X,M8,0,L8,1,L4,1,1,
M5L5X,M2L2X,M6L5X2,ML2,M7,1,L8,0,L4,1,1,
M5L5X,M2L2X,M7L6X2,L,M8,1,L9,0,L4,1,1,
M5L5X,M2L2X,M6L6X,MLX,M5,0,L5,1,L4,1,1,
M5L5X,M3L3X,M6L5X2,M2L3,M6,1,L7,0,L6,1,1,
M5L5X,M3L3X,M6L6X,M2L2X,M6,0,L6,1,L6,1,1,
M5L5X,M3L3X,M5L4X2,M3L4,M5,1,L6,0,L6,1,1,
M5L5X,M3L3X,M4L3X2,M4L5,M4,1,L5,0,L6,1,1,
M5L5X,M3L3X,M5L5X,M3L3X,M7,0,L7,1,L6,1,1,
M5L5X,M3L3X,M4L4X,M4L4X,M8,0,L8,1,L6,1,1,
M5L5X,M3L3X,M7L6X2,ML2,M7,1,L8,0,L6,1,1,
M5L5X,M3L3X,M8L7X2,L,M8,1,L9,0,L6,1,1,
M5L5X,M3L3X,M7L7X,MLX,M5,0,L5,1,L6,1,1,
M5L5X,M3L4,M6L6X,M2L3,M6,1,L7,0,L5,0,2,
M5L5X,M3L4,M6L7,M2L2X,M6,0,L6,1,L5,0,2,
M5L5X,M3L4,M5L5X,M3L4,M5,1,L6,0,L5,0,2,
M5L5X,M3L4,M4L4X,M4L5,M4,1,L5,0,L5,0,2,
M5L5X,M3L4,M5L6,M3L3X,M7,0,L7,1,L5,0,2,
M5L5X,M3L4,M4L5,M4L4X,M8,0,L8,1,L5,0,2,
M5L5X,M3L4,M7L7X,ML2,M7,1,L8,0,L5,0,2,
M5L5X,M3L4,M8L8X,L,M8,1,L9,0,L5,0,2,
M5L5X,M3L4,M7L8,MLX,M5,0,L5,1,L5,0,2,
M5L5X,MLX,M4L3X2,M2L3,M6,1,L7,0,L6,1,1,
M5L5X,MLX,M4L4X,M2L2X,M6,0,L6,1,L6,1,1,
M5L5X,MLX,M3L2X2,M3L4,M5,1,L6,0,L6,1,1,
M5L5X,MLX,M2LX2,M4L5,M4,1,L5,0,L6,1,1,
M5L5X,MLX,M3L3X,M3L3X,M7,0,L7,1,L6,1,1,
M5L5X,MLX,M2L2X,M4L4X,M8,0,L8,1,L6,1,1,
M5L5X,MLX,M5L4X2,ML2,M7,1,L8,0,L6,1,1,
M5L5X,MLX,M6L5X2,L,M8,1,L9,0,L6,1,1,
M5L5X,MLX,M5L5X,MLX,M5,0,L5,1,L6,1,1,
M5L5X,M9L9X,M10L9X2,M4L5,M4,1,L5,0,L0,0,1,
M5L5X,M9L9X,M10L10X,M4L4X,M8,0,L8,1,L0,0,1,
M5L5X,M7L7X,M10L9X2,M2L3,M6,1,L7,0,L1,0,1,
M5L5X,M7L7X,M10L10X,M2L2X,M6,0,L6,1,L1,0,1,
M5L5X,M7L7X,M9L8X2,M3L4,M5,1,L6,0,L1,0,1,
M5L5X,M7L7X,M8L7X2,M4L5,M4,1,L5,0,L1,0,1,
M5L5X,M7L7X,M9L9X,M3L3X,M7,0,L7,1,L1,0,1,
M5L5X,M7L7X,M8L8X,M4L4X,M8,0,L8,1,L1,0,1,
M5L5X,M6L6X,M9L8X2,M2L3,M6,1,L7,0,L1,0,1,
M5L5X,M6L6X,M9L9X,M2L2X,M6,0,L6,1,L1,0,1,
M5L5X,M6L6X,M8L7X2,M3L4,M5,1,L6,0,L1,0,1,
M5L5X,M6L6X,M7L6X2,M4L5,M4,1,L5,0,L1,0,1,
M5L5X,M6L6X,M8L8X,M3L3X,M7,0,L7,1,L1,0,1,
M5L5X,M6L6X,M7L7X,M4L4X,M8,0,L8,1,L1,0,1,
M5L5X,M6L6X,M10L9X2,ML2,M7,1,L8,0,L1,0,1,
M5L5X,M6L6X,M10L10X,MLX,M5,0,L5,1,L1,0,1,
M5L5X,M5L5X,M8L7X2,M2L3,M6,1,L7,0,L9,1,2,
M5L5X,M5L5X,M8L8X,M2L2X,M6,0,L6,1,L9,1,2,
M5L5X,M5L5X,M7L6X2,M3L4,M5,1,L6,0,L9,1,2,
M5L5X,M5L5X,M6L5X2,M4L5,M4,1,L5,0,L9,1,2,
M5L5X,M5L5X,M7L7X,M3L3X,M7,0,L7,1,L9,1,2,
M5L5X,M5L5X,M6L6X,M4L4X,M8,0,L8,1,L9,1,2,
M5L5X,M5L5X,M9L8X2,ML2,M7,1,L8,0,L9,1,2,
M5L5X,M5L5X,M10L9X2,L,M8,1,L9,0,L9,1,2,
M5L5X,M5L5X,M9L9X,MLX,M5,0,L5,1,L9,1,2,
M5L5X,M7L8,M10L10X,M2L3,M6,1,L7,0,L2,0,2,
M5L5X,M7L8,M10L11,M2L2X,M6,0,L6,1,L2,0,2,
M5L5X,M7L8,M9L9X,M3L4,M5,1,L6,0,L2,0,2,
M5L5X,M7L8,M8L8X,M4L5,M4,1,L5,0,L2,0,2,
M5L5X,M7L8,M9L10,M3L3X,M7,0,L7,1,L2,0,2,
M5L5X,M7L8,M8L9,M4L4X,M8,0,L8,1,L2,0,2,
M5L5X,M4L4X,M7L6X2,M2L3,M6,1,L7,0,L0,0,1,
M5L5X,M4L4X,M7L7X,M2L2X,M6,0,L6,1,L0,0,1,
M5L5X,M4L4X,M6L5X2,M3L4,M5,1,L6,0,L0,0,1,
M5L5X,M4L4X,M5L4X2,M4L5,M4,1,L5,0,L0,0,1,
M5L5X,M4L4X,M6L6X,M3L3X,M7,0,L7,1,L0,0,1,
M5L5X,M4L4X,M5L5X,M4L4X,M8,0,L8,1,L0,0,1,
M5L5X,M4L4X,M8L7X2,ML2,M7,1,L8,0,L0,0,1,
M5L5X,M4L4X,M9L8X2,L,M8,1,L9,0,L0,0,1,
M5L5X,M4L4X,M8L8X,MLX,M5,0,L5,1,L0,0,1,
M7L8,M6L7,M9L10,M4L5,M4,1,L5,0,L1,0,4,
M7L8,M6L7,M7L8,M6L7,M2,1,L3,0,L1,0,4,
M7L8,M6L7,M10L11,M3L4,M5,0,L5,1,L1,0,4,
M7L8,M6L7,M8L9,M5L6,M3,1,L4,0,L1,0,4,
M7L8,M9L10,M10L11,M6L7,M2,1,L3,0,L1,0,4,
M7L8,M2L3,M8L9,ML2,M3,0,L3,1,L6,0,4,
M7L8,M2L3,M5L6,M4L5,M4,1,L5,0,L6,0,4,
M7L8,M2L3,M9L10,L,M2,0,L2,1,L6,0,4,
M7L8,M2L3,M3L4,M6L7,M2,1,L3,0,L6,0,4,
M7L8,M2L3,M6L7,M3L4,M5,0,L5,1,L6,0,4,
M7L8,M2L3,M7L8,M2L3,M4,0,L4,1,L6,0,4,
M7L8,M2L3,M4L5,M5L6,M3,1,L4,0,L6,0,4,
M7L8,ML2,M7L8,ML2,M3,0,L3,1,L8,0,4,
M7L8,ML2,M4L5,M4L5,M4,1,L5,0,L8,0,4,
M7L8,ML2,M8L9,L,M2,0,L2,1,L8,0,4,
M7L8,ML2,M2L3,M6L7,M2,1,L3,0,L8,0,4,
M7L8,ML2,M5L6,M3L4,M5,0,L5,1,L8,0,4,
M7L8,ML2,M6L7,M2L3,M4,0,L4,1,L8,0,4,
M7L8,ML2,M3L4,M5L6,M3,1,L4,0,L8,0,4,
M7L8,M8L8X,M9L9X,M6L7,M2,1,L3,0,L8,1,2,
M7L8,M8L8X,M10L10X,M5L6,M3,1,L4,0,L8,1,2,
M7L8,L,M6L7,ML2,M3,0,L3,1,L1,0,4,
M7L8,L,M3L4,M4L5,M4,1,L5,0,L1,0,4,
M7L8,L,M7L8,L,M2,0,L2,1,L1,0,4,
M7L8,L,ML2,M6L7,M2,1,L3,0,L1,0,4,
M7L8,L,M4L5,M3L4,M5,0,L5,1,L1,0,4,
M7L8,L,M5L6,M2L3,M4,0,L4,1,L1,0,4,
M7L8,L,M2L3,M5L6,M3,1,L4,0,L1,0,4,
M7L8,M4L5,M10L11,ML2,M3,0,L3,1,L1,0,4,
M7L8,M4L5,M7L8,M4L5,M4,1,L5,0,L1,0,4,
M7L8,M4L5,M5L6,M6L7,M2,1,L3,0,L1,0,4,
M7L8,M4L5,M8L9,M3L4,M5,0,L5,1,L1,0,4,
M7L8,M4L5,M9L10,M2L3,M4,0,L4,1,L1,0,4,
M7L8,M4L5,M6L7,M5L6,M3,1,L4,0,L1,0,4,
M7L8,M8L9,M9L10,M6L7,M2,1,L3,0,L0,0,4,
M7L8,M8L9,M10L11,M5L6,M3,1,L4,0,L0,0,4,
M7L8,M5L6,M8L9,M4L5,M4,1,L5,0,L10,1,4,
M7L8,M5L6,M6L7,M6L7,M2,1,L3,0,L10,1,4,
M7L8,M5L6,M9L10,M3L4,M5,0,L5,1,L10,1,4,
M7L8,M5L6,M10L11,M2L3,M4,0,L4,1,L10,1,4,
M7L8,M5L6,M7L8,M5L6,M3,1,L4,0,L10,1,4,
M7L8,M2L2X,M8L8X,ML2,M3,0,L3,1,L4,1,2,
M7L8,M2L2X,M5L5X,M4L5,M4,1,L5,0,L4,1,2,
M7L8,M2L2X,M9L9X,L,M2,0,L2,1,L4,1,2,
M7L8,M2L2X,M3L3X,M6L7,M2,1,L3,0,L4,1,2,
M7L8,M2L2X,M6L6X,M3L4,M5,0,L5,1,L4,1,2,
M7L8,M2L2X,M7L7X,M2L3,M4,0,L4,1,L4,1,2,
M7L8,M2L2X,M4L4X,M5L6,M3,1,L4,0,L4,1,2,
M7L8,M3L3X,M9L9X,ML2,M3,0,L3,1,L6,1,2,
M7L8,M3L3X,M6L6X,M4L5,M4,1,L5,0,L6,1,2,
M7L8,M3L3X,M10L10X,L,M2,0,L2,1,L6,1,2,
M7L8,M3L3X,M4L4X,M6L7,M2,1,L3,0,L6,1,2,
M7L8,M3L3X,M7L7X,M3L4,M5,0,L5,1,L6,1,2,
M7L8,M3L3X,M8L8X,M2L3,M4,0,L4,1,L6,1,2,
M7L8,M3L3X,M5L5X,M5L6,M3,1,L4,0,L6,1,2,
M7L8,M3L4,M9L10,ML2,M3,0,L3,1,L5,0,4,
M7L8,M3L4,M6L7,M4L5,M4,1,L5,0,L5,0,4,
M7L8,M3L4,M10L11,L,M2,0,L2,1,L5,0,4,
M7L8,M3L4,M4L5,M6L7,M2,1,L3,0,L5,0,4,
M7L8,M3L4,M7L8,M3L4,M5,0,L5,1,L5,0,4,
M7L8,M3L4,M8L9,M2L3,M4,0,L4,1,L5,0,4,
M7L8,M3L4,M5L6,M5L6,M3,1,L4,0,L5,0,4,
M7L8,MLX,M7L7X,ML2,M3,0,L3,1,L6,1,2,
M7L8,MLX,M4L4X,M4L5,M4,1,L5,0,L6,1,2,
M7L8,MLX,M8L8X,L,M2,0,L2,1,L6,1,2,
M7L8,MLX,M2L2X,M6L7,M2,1,L3,0,L6,1,2,
M7L8,MLX,M5L5X,M3L4,M5,0,L5,1,L6,1,2,
M7L8,MLX,M6L6X,M2L3,M4,0,L4,1,L6,1,2,
M7L8,MLX,M3L3X,M5L6,M3,1,L4,0,L6,1,2,
M7L8,M9L9X,M10L10X,M6L7,M2,1,L3,0,L0,0,2,
M7L8,M7L7X,M10L10X,M4L5,M4,1,L5,0,L1,0,2,
M7L8,M7L7X,M8L8X,M6L7,M2,1,L3,0,L1,0,2,
M7L8,M7L7X,M9L9X,M5L6,M3,1,L4,0,L1,0,2,
M7L8,M6L6X,M9L9X,M4L5,M4,1,L5,0,L1,0,2,
M7L8,M6L6X,M7L7X,M6L7,M2,1,L3,0,L1,0,2,
M7L8,M6L6X,M10L10X,M3L4,M5,0,L5,1,L1,0,2,
M7L8,M6L6X,M8L8X,M5L6,M3,1,L4,0,L1,0,2,
M7L8,M5L5X,M8L8X,M4L5,M4,1,L5,0,L9,1,2,
M7L8,M5L5X,M6L6X,M6L7,M2,1,L3,0,L9,1,2,
